"gene_name"	"module"	"color"	"kME_grey"	"kME_betacells_allgenes_ND_25neighbors-M1"	"kME_betacells_allgenes_ND_25neighbors-M2"	"kME_betacells_allgenes_ND_25neighbors-M3"	"kME_betacells_allgenes_ND_25neighbors-M4"	"kME_betacells_allgenes_ND_25neighbors-M5"
"ZNF224"	"ZNF224"	"grey"	"grey"	0.000571520566156964	0.004959805503393	0.00486543655437924	0.0146693225956199	0.0311408282757747	0.0145995740394613
"ZNF225"	"ZNF225"	"grey"	"grey"	-0.00820130302805531	0.0329364303011382	0.021829332041958	-0.00540661731017278	0.0358930460243796	0.021206185235269
"ZNF234"	"ZNF234"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0473914495669968	-0.0410777310769757	-0.0220373691694138	0.0134987951916992	0.00521691680413241	-0.0287007128362903
"ZNF226"	"ZNF226"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0720996090391061	0.0245650866739316	0.0471020085826183	-0.0141074355705427	0.0523404121656158	-0.0322818666116361
"ZNF227"	"ZNF227"	"grey"	"grey"	-0.0216481447290593	0.0228837432140901	0.0151776484793226	0.0281274121587022	0.0491902438419746	0.0456004049327431
"ZNF235"	"ZNF235"	"grey"	"grey"	0.0455566402531294	0.0386729793569545	0.0440916698755357	0.0173284959316074	0.0828865029287168	0.0126428375123513
"ZNF233"	"ZNF233"	"grey"	"grey"	-0.00739670249816981	0.0434401082619427	0.0257508903234013	-0.00573695501194977	0.0184904795263876	0.028795771086379
"ZNF112"	"ZNF112"	"grey"	"grey"	-0.0550144054594847	0.0559795187149908	0.023141937204523	0.0326603601568038	0.0705002106892203	0.0815791970702624
"ZNF180"	"ZNF180"	"grey"	"grey"	0.0139428196982788	-0.0193069132435821	-0.0168797382177888	0.0423143711258221	0.0634790872345643	0.0133728268620887
"AC243964.3"	"AC243964.3"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.119525309501446	-0.0171919127129238	-0.0967636093042146	0.121616215895694	0.0759255902561149	0.132204289251917
"PVR"	"PVR"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.193686332410665	-0.156517385746842	-0.0952699412356948	0.0335328914869545	-0.0510673575926531	-0.154211685984623
"CEACAM19"	"CEACAM19"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.134979336939486	-0.155224762664549	-0.106563731775026	0.0504202318367418	-0.0388211852737963	-0.116559526035796
"CBLC"	"CBLC"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.153621057082907	-0.0788308480809762	0.0198745030551511	-0.0552182056647992	-0.0717033821282431	-0.141369821448643
"BCAM"	"BCAM"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.226272869304808	-0.142098512491564	-0.0564799874729848	-0.0191163765686272	-0.110603769000811	-0.199757952959085
"NECTIN2"	"NECTIN2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.28265448741648	-0.0695103219502004	0.0759766897947013	-0.15392302610586	-0.150481596252127	-0.257155964808098
"TOMM40"	"TOMM40"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.114163356320719	-0.0776392875123583	-0.0360835541090066	-0.0130495503643306	-0.0568409086660132	-0.10799178658741
"CLPTM1"	"CLPTM1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.162076250214289	-0.0693657532614994	0.0177410418807276	-0.051848577796085	-0.0508299508779394	-0.14288890706599
"RELB"	"RELB"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.170498422223657	-0.0614992547223889	0.0434566124241704	-0.122744030423768	-0.0961580906120136	-0.170721781638964
"CLASRP"	"CLASRP"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.344334221343267	-0.041728080870043	0.0655998457440047	-0.0368719197831169	-0.0637894488816621	-0.277753761765747
"GEMIN7-AS1"	"GEMIN7-AS1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.107115929804199	-0.0728974582275815	-0.038084989188765	-0.00850057148226238	-0.0484487498551568	-0.0891414779975615
"MARK4"	"MARK4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.3149182473947	-0.151748121534804	-0.0334768774315082	-0.0448865833612173	-0.0919608070413683	-0.261356207539115
"PPP1R37"	"PPP1R37"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.122744711621334	-0.0743513971942724	-0.0177165769499739	-0.0255495259359845	-0.0552991164876001	-0.109861843406268
"TRAPPC6A"	"TRAPPC6A"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0892241070983407	-0.0253527133133175	0.0202611837381522	-0.0236200098570132	-0.0145505664547301	-0.0660279173808138
"ERCC2"	"ERCC2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.161827809710283	-0.102276169577808	-0.0390350770899434	-0.0239400656619922	-0.0623117624370092	-0.142103978645149
"ERCC1"	"ERCC1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.093480896142866	-0.0379676387306654	-0.00989895569484567	-0.0296633862836945	-0.0513730891567862	-0.0873168079325398
"RTN2"	"RTN2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.15267891011613	-0.0524067730184293	0.020950623406084	-0.0547941936144559	-0.0629176914860194	-0.138700363579286
"VASP"	"VASP"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.169394257524962	-0.0940832891553288	-0.0109066081265499	-0.0422682277445763	-0.0611167789981532	-0.149163686993529
"OPA3"	"OPA3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.231879230068242	-0.110619073812121	0.0176226798691391	-0.0680334952487731	-0.0795596720124557	-0.20048234191608
"EML2"	"EML2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.279375790665686	-0.12107750481282	0.0122876250613887	-0.0756549442243579	-0.117063276517952	-0.24546638410102
"GIPR"	"GIPR"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.543920553005157	-0.305518930236759	-0.0577636720827899	-0.0790025341035851	-0.212188025394303	-0.465608518337053
"FBXO46"	"FBXO46"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.101025556035235	-0.0570291307020594	-0.0224253169435536	-0.028890883266605	-0.025793109337842	-0.0869813379202309
"DMPK"	"DMPK"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.210778936192294	-0.0991941704335421	-0.000441863600968813	-0.0299696241972015	-0.0373958410731803	-0.16661876359729
"DMWD"	"DMWD"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.242801674065956	-0.0988970010828841	-0.00157334134988497	-0.0451622992405031	-0.0640160374698187	-0.196636205554652
"SYMPK"	"SYMPK"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.255212853542146	-0.132336317258416	-0.0246622276797005	-0.048953136334584	-0.100061011170348	-0.229961394191158
"MYPOP"	"MYPOP"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.12473347907007	-0.0319441033475523	0.017133487031357	-0.0443079982416671	-0.0410118762038481	-0.102353762067362
"NOVA2"	"NOVA2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.1288322612712	-0.0440224428514967	-0.00154503834153096	-0.0498613820764382	-0.067292307377856	-0.119294140893303
"HIF3A"	"HIF3A"	"betacells_allgenes_ND_25neighbors-M3"	"brown"	0.0766539336413572	-0.182347264593958	-0.201192739440242	0.189320182874684	0.0408826108389335	-0.035814922736233
"PPP5C"	"PPP5C"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0695659580923633	-0.0560868728523129	-0.0476079365994422	0.0234393459941841	-0.000793213250015882	-0.0553970898528943
"PPP5D1"	"PPP5D1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0954631322514285	-0.0643153316973591	-0.0396168552669141	0.00165592196552449	-0.0430125014569424	-0.0805083197628732
"CALM3"	"CALM3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.10971876958911	-0.0402161316519277	0.0102740898930777	-0.0376215957284469	-0.0390382030743256	-0.0996412652552284
"PRKD2"	"PRKD2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.224107978403151	-0.0960017258643313	0.0118887407117404	-0.0800267120155562	-0.101529675595191	-0.20205586674581
"STRN4"	"STRN4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.184259240641011	-0.0934288485369775	-0.0132396263747385	-0.0233727652689561	-0.0643081196886344	-0.16164140647556
"FKRP"	"FKRP"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.169129540917089	-0.0757778601148454	-0.0277104700459158	-0.00355711339882244	-0.0267822692554614	-0.129283114349526
"ARHGAP35"	"ARHGAP35"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.226051355383169	-0.0676496029299062	0.0440560729306104	-0.0566609645533229	-0.0175961522705466	-0.15448457335627
"NPAS1"	"NPAS1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0595979656119943	-0.0659085107521107	-0.0504293955686142	-0.0131635483395972	-0.0599726526045428	-0.0643712780025757
"ZC3H4"	"ZC3H4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.128102290744445	-0.0716968890601851	-0.0128179931545317	0.0183059797654948	0.00724820334064912	-0.0879470757989428
"SAE1"	"SAE1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.141098633076333	-0.081675284455645	-0.0301908171728481	-0.0329368940441687	-0.050932170123138	-0.119682733452929
"C5AR1"	"C5AR1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.17161894194696	-0.128195419023756	-0.0363972284432248	-0.0461426694684419	-0.0740995050195539	-0.153373756397756
"DHX34"	"DHX34"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.159841021124493	-0.0831143973286015	-0.0177752180699473	-0.0249871130794466	-0.0468201416815926	-0.12852390358468
"MEIS3"	"MEIS3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.227387853454444	-0.165457574942315	-0.0562347011593712	0.000213230774116202	-0.08800286914475	-0.201596601148214
"SLC8A2"	"SLC8A2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.154548795289824	-0.113057001195605	-0.0660359886815798	0.0131741150579064	-0.071716219534579	-0.128355451457854
"NAPA"	"NAPA"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.157684731258645	-0.0444115657661708	0.0382217935650537	-0.0393922660962611	-0.020325323290956	-0.113433150675391
"BICRA"	"BICRA"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0955005915520781	-0.0279993430655905	0.0140848906789968	-0.0375227294642913	-0.0431746518313887	-0.0845444642543784
"SELENOW"	"SELENOW"	"grey"	"grey"	0.0175819684547193	0.0117914902265893	0.0198751560535589	-0.0309642192442301	-0.031031418721909	-0.019225907500849
"PLA2G4C"	"PLA2G4C"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.101361143160395	-0.00917149434910572	0.0324600659036977	-0.0626048882632371	-0.0301610348709511	-0.096874276307988
"LIG1"	"LIG1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0782975592801071	-0.0458960001695842	-0.0197033579699639	0.00884963759783774	-0.0102174814189954	-0.0618814756478787
"ZSWIM9"	"ZSWIM9"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0620978507297027	-0.00583959821269554	0.0024780209064011	0.00456776406531492	-0.000997184696816157	-0.0388589317054725
"CARD8"	"CARD8"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.157850825652972	-0.0413342207389287	0.0265351223137099	0.00526244315291623	0.045966544926014	-0.0885406808354222
"KDELR1"	"KDELR1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.119945001990432	-0.0796180596632508	-0.023557479732846	-0.0308157924071752	-0.0679383262460166	-0.111512618873257
"CYTH2"	"CYTH2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.183876035010605	-0.0982184722553148	-0.0127151188645777	-0.0459932260130212	-0.076644676452281	-0.160999858335616
"LMTK3"	"LMTK3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.116156820823143	-0.0505866841013366	-0.0152038333454259	-0.0428682154705584	-0.0595960255829647	-0.102938166699248
"FAM83E"	"FAM83E"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.092813335743824	-0.0935673237975756	-0.0772007468258115	0.0507494724044591	-0.0218868391833081	-0.0654328634204022
"SPHK2"	"SPHK2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.138076199694461	-0.0672066103955189	-0.00742977871235848	-0.0177359340220805	-0.0398715145414769	-0.110281915676026
"BCAT2"	"BCAT2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.312087701605199	-0.131385778480261	-0.000647390727941965	-0.0700699708416817	-0.127732294320692	-0.258758090611645
"AC026803.3"	"AC026803.3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0169314627373855	-0.00522448445809706	0.00337160156441607	0.0148423070251205	0.00795352805678679	-0.0089602227718645
"HSD17B14"	"HSD17B14"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.320885056567425	-0.141227044553129	0.0211305442488139	-0.175313104340145	-0.220464525483369	-0.316967987161748
"NUCB1"	"NUCB1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.154154084984438	-0.0891588893010934	-0.00354823276461404	-0.0761318713390325	-0.11226308997244	-0.154686707967928
"BAX"	"BAX"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0862509658578897	-0.0341341778953903	0.0138172475319522	-0.0392828098072329	-0.0506796234972229	-0.0862282409143473
"FTL"	"FTL"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	-0.0184002161520276	-0.0116591299758117	-0.00501198947798204	-0.0900571178915312	-0.140529334836613	-0.0468894822922584
"GYS1"	"GYS1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.196268397812484	-0.0665119664904122	0.0244244353271939	-0.0867384247310535	-0.0905576729193239	-0.17464453660897
"RUVBL2"	"RUVBL2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0710550910915175	-0.0150692671601486	0.0124780604868576	-0.0147585460457744	-0.00900240112521525	-0.0596234932665587
"SNRNP70"	"SNRNP70"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.327649035829116	-0.0824763399549858	0.0373276422286747	-0.0822715263912368	-0.125954312666201	-0.289356238369075
"LIN7B"	"LIN7B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.100510261158644	-0.048780789888876	-0.00478188015509188	-0.017875002696002	-0.0400576139479217	-0.0854502998147304
"PPFIA3"	"PPFIA3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.286599788874245	-0.134390232866764	-0.020724067629226	-0.0775588046884642	-0.142314226123763	-0.260885789179837
"PIH1D1"	"PIH1D1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0605329732814134	-0.0243820279328999	-0.00431815081838659	-0.0245748084035181	-0.0323570629143663	-0.0541497420512734
"RPL13A"	"RPL13A"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0487273456022864	-0.043707727877021	-0.0258830214455115	-0.0499359438879523	-0.102236144443	-0.0765180441830889
"RPS11"	"RPS11"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0162901356084091	-0.0339298867258063	-0.0175779561783807	-0.0513114649146022	-0.0848272496669421	-0.0534762286230166
"FCGRT"	"FCGRT"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.214132033218159	-0.135363497042094	-0.0183427044205573	-0.0621481805619285	-0.118474840670745	-0.198640613842933
"RCN3"	"RCN3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.181313513449514	-0.107785646443432	-0.00654305593887419	-0.0584056149130763	-0.091933238825668	-0.165424786945138
"NOSIP"	"NOSIP"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.130195135638563	-0.0762573475307547	-0.0391071366150841	-0.0091592795389143	-0.0714844622468721	-0.121049532096469
"PRRG2"	"PRRG2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.14616610408741	-0.103095459483129	-0.0364352627880936	-0.0161724804206998	-0.0714028496704021	-0.131618142192544
"PRR12"	"PRR12"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.29499857363981	-0.166051774625428	-0.0395397566940597	-0.0720048841983721	-0.168205704742885	-0.280324801521635
"IRF3"	"IRF3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.111678729564282	-0.0601932073814661	0.00166418447175147	-0.0363159253448637	-0.0478072231424947	-0.100687540390349
"PRMT1"	"PRMT1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.120662155309694	-0.052604076134886	-0.00477578258523915	-0.0310044689044215	-0.0404127034245611	-0.0967481770317084
"CPT1C"	"CPT1C"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.235649286154854	-0.118298754220064	-0.0228003677354505	-0.0736890851598116	-0.11529699939091	-0.212172052749002
"AP2A1"	"AP2A1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.164959348412961	-0.0345724962249934	0.0577516561600115	-0.0542930453577825	-0.0189993076493955	-0.127472840698588
"MED25"	"MED25"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.279666187602625	-0.176605179909411	-0.053968209477537	-0.0365004582348617	-0.114795609617867	-0.242580626552887
"PTOV1-AS1"	"PTOV1-AS1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0691195052901653	-0.0664578748334571	-0.0522498533386559	0.0548996914674737	0.0307162790895025	-0.0464590580773623
"PTOV1"	"PTOV1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.110637782587163	-0.0507757422282728	-0.00883007546059191	-0.0163549663989219	-0.033622422792801	-0.0925695128007825
"PNKP"	"PNKP"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.116585496903025	-0.0590198390804283	-0.0151078565132218	-0.00381317142003273	-0.0212901246410541	-0.0819304447636969
"TBC1D17"	"TBC1D17"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.202215822305474	-0.0969890815889343	-0.0189429541779073	-0.0594199080620428	-0.106911288443952	-0.179938424912223
"NUP62"	"NUP62"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.102928363239896	-0.050536985636037	-0.00287684052546567	-0.0114829429609629	-0.0272218018964304	-0.0754102329450578
"VRK3"	"VRK3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0996409189283065	-0.0280317787732898	0.0126057163628861	-0.0155558963837609	0.00421852695497815	-0.0801300294175529
"MYH14"	"MYH14"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.268015514541742	-0.170829192778141	-0.0477692442036527	0.0201902605180152	-0.0270896758983929	-0.207448573299266
"KCNC3"	"KCNC3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.161510375855121	-0.0694587422722981	-0.00391999788777409	-0.0503135826545923	-0.0692069721746432	-0.141881056748985
"NR1H2"	"NR1H2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.098897792309812	-0.0599418963093716	-0.0214329937527516	-0.0351212945155581	-0.0570717946051564	-0.100084793778083
"EMC10"	"EMC10"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0855081308310474	-0.0382317246093297	-0.0155357626180101	-0.0150155682654383	-0.0495762563582521	-0.0768837941228597
"LRRC4B"	"LRRC4B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.144367204507515	-0.0526206170075791	0.000692766236236437	-0.0687387363828566	-0.0854921750448286	-0.131227040024647
"SHANK1"	"SHANK1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0930710205953075	-0.0459686024398259	-0.0241788030189833	0.0333116007902057	0.00328797089861795	-0.0696444346994863
"ETFB"	"ETFB"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0684890733780796	-0.044222466385022	-0.0147756312155149	0.00632144385501863	0.00513336224716949	-0.0478809125948236
"ZNF175"	"ZNF175"	"grey"	"grey"	-0.0278908353998685	0.0365478136612806	0.00611842608708891	0.0291197071391145	0.0475906673587183	0.0468164276165878
"SPACA6"	"SPACA6"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.146915829874921	-0.0695879223826361	0.0128707031354231	-0.0125426597686301	-0.00689143902085592	-0.110654811113871
"ZNF577"	"ZNF577"	"grey"	"grey"	0.064538786308569	-0.0278304368529692	-0.0401915452900667	0.0966755929476777	0.1038263560956	0.00257662083039902
"ZNF649"	"ZNF649"	"grey"	"grey"	0.0431037301162089	-0.0181648161293814	-0.00234822146545533	0.000624999225183309	0.013332529848745	-0.0239384507153957
"ZNF613"	"ZNF613"	"grey"	"grey"	-0.0194049728731694	-0.000577576584277345	-0.0198550163648182	0.0374701510402343	0.0320154777410498	0.0309185720043159
"ZNF615"	"ZNF615"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0432199647783299	-0.0242845966772594	-0.00994217181709911	0.00919203380227421	0.0123185814696718	-0.015859908647976
"ZNF614"	"ZNF614"	"grey"	"grey"	0.0127874986655991	0.000870250270968683	-0.00533839062107795	0.0186362275864838	0.0459833084344028	0.0109992864601401
"ZNF432"	"ZNF432"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0547650395721922	-0.038073287599272	-0.0113926358031012	0.00170218944429038	0.00319450420600248	-0.0324144557494649
"ZNF841"	"ZNF841"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.124429892808314	-0.0511489929218918	0.010667559401756	-0.0279536238292569	-0.0288645017215549	-0.0967430507172069
"ZNF616"	"ZNF616"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0514843954139229	-0.0287070532314646	-0.00533699198179347	0.0182021915282655	0.0072203740016304	-0.030729873290229
"ZNF836"	"ZNF836"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0581835709872846	-0.0179640465634322	0.00980757727283182	-0.0283753960953594	-0.0256567722614856	-0.0498080998336115
"PPP2R1A"	"PPP2R1A"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0661621065521841	-0.0251751448255345	0.00531967917764644	0.0177893455901321	0.0325160992823269	-0.026317775132046
"ZNF766"	"ZNF766"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0666675128862105	0.00380134589227127	0.0441201671062457	-0.0401631675579503	-0.0142579871985931	-0.0548476584578103
"ZNF480"	"ZNF480"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.112890469715909	-0.0315148866029391	0.0412636966463901	-0.0317431775114973	-0.00286807866728017	-0.0819145352361469
"ZNF610"	"ZNF610"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0444341069122978	0.00375959083162236	0.0168861875183323	-0.00276380964433436	-0.00107377631775921	-0.025060503389664
"ZNF880"	"ZNF880"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0638428452826255	-0.00684407824610499	0.0261145550359909	-0.0243410372272585	-0.0221747775230925	-0.0522591145622727
"ZNF528-AS1"	"ZNF528-AS1"	"grey"	"grey"	0.0113727290935636	0.000173910993362629	-0.00346504764534725	0.00699733222718403	0.00967111725528323	-0.00331717391984871
"ZNF528"	"ZNF528"	"grey"	"grey"	0.0449957043143679	-0.0213188657973847	-0.0185589011584461	0.0028622734550966	-0.00203930928385271	-0.0209462840238305
"ZNF808"	"ZNF808"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0941800698644609	-0.0377690775863355	0.0120380575538292	-0.013328882083368	-0.0214301103511362	-0.0730904028026361
"ZNF701"	"ZNF701"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.114161269152746	-0.0304814707121688	0.0301073758016645	-0.0599573098419526	-0.0308101742046472	-0.0922041026831806
"ZNF83"	"ZNF83"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.167328996143005	-0.0648617002379382	0.0256190764578026	-0.0263840298443642	-0.0301143751923978	-0.131341879715477
"ZNF611"	"ZNF611"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.165307135375514	-0.0532239182033331	0.02328068036452	-0.0398401710296078	-0.0330920020240161	-0.126593177803579
"ZNF28"	"ZNF28"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0617449511364866	-0.0406325113523145	-0.0034878182350039	-0.00503601270263882	0.00100545547775188	-0.0494835505857593
"ZNF320"	"ZNF320"	"grey"	"grey"	0.00948293712236797	-0.0145453190560732	-0.031366809854848	0.0100636483678423	-0.00066399216181478	-0.00384352797794941
"ZNF160"	"ZNF160"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.152001225914016	-0.0466378381196906	0.0345651567248153	-0.0300509309988993	0.000450274829401755	-0.10792442369118
"ZNF347"	"ZNF347"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.081453923580446	-0.0415720831481692	-0.00610546246203176	0.00279947177074119	-0.0117194596932705	-0.0693074707948701
"ZNF525"	"ZNF525"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0808812381734896	-0.0403548594928535	0.00619008447033404	-0.021478874360983	-0.0177169248420408	-0.0688981382616627
"ZNF765"	"ZNF765"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.117992506662725	-0.0469165987904634	0.0190017918976323	-0.00267782110107153	0.0206834454994833	-0.0829845216073814
"AC022137.4"	"AC022137.4"	"grey"	"grey"	-0.0559815456146881	0.0319980505167869	-0.00559276315200699	0.0251255279627921	0.0503260466332449	0.070264280689566
"ZNF761"	"ZNF761"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0923255979960201	-0.0529586122236207	0.000207754540425686	-0.00944856495928512	-0.0263700837267151	-0.0813417716241504
"ZNF813"	"ZNF813"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0704945917704097	-0.0243545379200818	0.0177468501949475	0.00485862931857318	0.0153926294334276	-0.0434437009005522
"ZNF331"	"ZNF331"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0849400392878861	-0.0387966603349925	-0.00585055628176315	0.0128944394497606	0.0309625200380671	-0.0508862251593926
"PRKCG"	"PRKCG"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.18229028165549	-0.104055888260765	-0.0379804765102236	-0.011267025440043	-0.0772465068246235	-0.158959265101819
"CACNG7"	"CACNG7"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0764090155280891	-0.0784594604718859	-0.112107592858928	0.0805613955981888	-0.00846420495924531	-0.0320098639825692
"PRPF31"	"PRPF31"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0773874534930429	-0.0457367214393702	-0.0255468855018579	-0.00983433478158365	-0.0350704234696117	-0.0637375518085136
"CNOT3"	"CNOT3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.110305900595898	-0.0483154376969074	0.00906138379856116	-0.0396080699206368	-0.0335814779640937	-0.0923252373933703
"TMC4"	"TMC4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.339524413233003	-0.163308925153673	-0.00665132462810225	-0.107896285075398	-0.169856164895845	-0.295621999345861
"MBOAT7"	"MBOAT7"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.187885402128021	-0.0767824354347175	-0.000168936760945681	-0.0529968669248152	-0.0738714187911427	-0.167945159566514
"RPS9"	"RPS9"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.196091792407616	-0.142276585096195	-0.0422946984894078	-0.00192209355093747	-0.0314484395145175	-0.167635139377006
